2.608247756958007812e+01,2.609170913696289062e+01,2.610117149353027344e+01,2.611086654663085938e+01,2.612077903747558594e+01,2.613090324401855469e+01,2.614124298095703125e+01,2.615180015563964844e+01,2.616258239746093750e+01,2.617359924316406250e+01,2.618487739562988281e+01,2.619645500183105469e+01,2.620839881896972656e+01,2.622076988220214844e+01,2.623371315002441406e+01,2.624736785888671875e+01,2.626194000244140625e+01,2.627770614624023438e+01,2.629501724243164062e+01,2.631434249877929688e+01,2.633626365661621094e+01,2.636155891418457031e+01,2.639120674133300781e+01,2.642648696899414062e+01,2.646909523010253906e+01,2.652132225036621094e+01,2.658642005920410156e+01,2.666945838928222656e+01,2.677926445007324219e+01,2.693330383300781250e+01,2.716364860534667969e+01,2.748939895629882812e+01,2.779190444946289062e+01,2.787893676757812500e+01,2.761120796203613281e+01,2.723247528076171875e+01,2.699550056457519531e+01,2.689499664306640625e+01,2.691387367248535156e+01,2.696998405456542969e+01,2.696538352966308594e+01,2.683262062072753906e+01,2.670871353149414062e+01,2.660910224914550781e+01,2.652914810180664062e+01,2.646529769897460938e+01,2.641478157043457031e+01,2.637595367431640625e+01,2.634778976440429688e+01,2.632958984375000000e+01,2.632079887390136719e+01,2.632091522216796875e+01,2.632948684692382812e+01,2.634605407714843750e+01,2.637013053894042969e+01,2.640115165710449219e+01,2.643849563598632812e+01,2.648142051696777344e+01,2.652905654907226562e+01,2.658046913146972656e+01,2.663462257385253906e+01,2.669039535522460938e+01,2.674671936035156250e+01,2.680253219604492188e+01,2.685690879821777344e+01,2.690910911560058594e+01,2.695859146118164062e+01,2.700505447387695312e+01,2.704843711853027344e+01,2.708886146545410156e+01,2.712657546997070312e+01,2.716191482543945312e+01,2.719521141052246094e+01,2.722677993774414062e+01,2.725686454772949219e+01,2.728562164306640625e+01,2.731313323974609375e+01,2.733940124511718750e+01,2.736439132690429688e+01,2.738801002502441406e+01,2.741014480590820312e+01,2.743068313598632812e+01,2.744949722290039062e+01,2.746649360656738281e+01,2.748157501220703125e+01,2.749469375610351562e+01,2.750580596923828125e+01,2.751490592956542969e+01,2.752199935913085938e+01,2.752715301513671875e+01,2.753042221069335938e+01,2.753188705444335938e+01,2.753165817260742188e+01,2.752983665466308594e+01,2.752654838562011719e+01,2.752192497253417969e+01,2.751607322692871094e+01,2.750914001464843750e+01,2.750122451782226562e+01,2.749246025085449219e+01
2.607264900207519531e+01,2.608206176757812500e+01,2.609170722961425781e+01,2.610159111022949219e+01,2.611170196533203125e+01,2.612202262878417969e+01,2.613256072998046875e+01,2.614330101013183594e+01,2.615423965454101562e+01,2.616539764404296875e+01,2.617679023742675781e+01,2.618844604492187500e+01,2.620041465759277344e+01,2.621277046203613281e+01,2.622562789916992188e+01,2.623913764953613281e+01,2.625349426269531250e+01,2.626898384094238281e+01,2.628598213195800781e+01,2.630499076843261719e+01,2.632664871215820312e+01,2.635185241699218750e+01,2.638174438476562500e+01,2.641787719726562500e+01,2.646237945556640625e+01,2.651823234558105469e+01,2.658983993530273438e+01,2.668416023254394531e+01,2.681401252746582031e+01,2.700932884216308594e+01,2.736037635803222656e+01,2.788410949707031250e+01,2.798479080200195312e+01,2.792153739929199219e+01,2.775145339965820312e+01,2.751379394531250000e+01,2.717483520507812500e+01,2.708012962341308594e+01,2.722975158691406250e+01,2.737023925781250000e+01,2.738558197021484375e+01,2.709873580932617188e+01,2.686197280883789062e+01,2.668885993957519531e+01,2.657126426696777344e+01,2.648491287231445312e+01,2.641944503784179688e+01,2.637044143676757812e+01,2.633544921875000000e+01,2.631289100646972656e+01,2.630161476135253906e+01,2.630073356628417969e+01,2.630956840515136719e+01,2.632748222351074219e+01,2.635392379760742188e+01,2.638827323913574219e+01,2.642981147766113281e+01,2.647772026062011719e+01,2.653102493286132812e+01,2.658860015869140625e+01,2.664919090270996094e+01,2.671144294738769531e+01,2.677397918701171875e+01,2.683547782897949219e+01,2.689474868774414062e+01,2.695086288452148438e+01,2.700319099426269531e+01,2.705145072937011719e+01,2.709568405151367188e+01,2.713621711730957031e+01,2.717354011535644531e+01,2.720823669433593750e+01,2.724085044860839844e+01,2.727184867858886719e+01,2.730158042907714844e+01,2.733024024963378906e+01,2.735790252685546875e+01,2.738455390930175781e+01,2.741008949279785156e+01,2.743435478210449219e+01,2.745717048645019531e+01,2.747835922241210938e+01,2.749775123596191406e+01,2.751520538330078125e+01,2.753058624267578125e+01,2.754380798339843750e+01,2.755482864379882812e+01,2.756362915039062500e+01,2.757022857666015625e+01,2.757469367980957031e+01,2.757708740234375000e+01,2.757752990722656250e+01,2.757613754272460938e+01,2.757302474975585938e+01,2.756837272644042969e+01,2.756229019165039062e+01,2.755495262145996094e+01,2.754648017883300781e+01,2.753703689575195312e+01,2.752673149108886719e+01
2.606226348876953125e+01,2.607184219360351562e+01,2.608167266845703125e+01,2.609174728393554688e+01,2.610204887390136719e+01,2.611255836486816406e+01,2.612327766418457031e+01,2.613418960571289062e+01,2.614526939392089844e+01,2.615654945373535156e+01,2.616801643371582031e+01,2.617969512939453125e+01,2.619161796569824219e+01,2.620384788513183594e+01,2.621646881103515625e+01,2.622963333129882812e+01,2.624350929260253906e+01,2.625837326049804688e+01,2.627458953857421875e+01,2.629264259338378906e+01,2.631321334838867188e+01,2.633719825744628906e+01,2.636585807800292969e+01,2.640090751647949219e+01,2.644477462768554688e+01,2.650098991394042969e+01,2.657486915588378906e+01,2.667484474182128906e+01,2.681522560119628906e+01,2.702514076232910156e+01,2.733818244934082031e+01,2.764656829833984375e+01,2.772059822082519531e+01,2.771231842041015625e+01,2.752972030639648438e+01,2.734642791748046875e+01,2.709650611877441406e+01,2.704534339904785156e+01,2.726078414916992188e+01,2.744357490539550781e+01,2.747364425659179688e+01,2.730788230895996094e+01,2.701657104492187500e+01,2.676722145080566406e+01,2.661217880249023438e+01,2.650048828125000000e+01,2.641840362548828125e+01,2.635877990722656250e+01,2.631723594665527344e+01,2.629092025756835938e+01,2.627783584594726562e+01,2.627663040161132812e+01,2.628634452819824219e+01,2.630623817443847656e+01,2.633570098876953125e+01,2.637410163879394531e+01,2.642070007324218750e+01,2.647460174560546875e+01,2.653472518920898438e+01,2.659974479675292969e+01,2.666816329956054688e+01,2.673829269409179688e+01,2.680836677551269531e+01,2.687667655944824219e+01,2.694165420532226562e+01,2.700208663940429688e+01,2.705719184875488281e+01,2.710672760009765625e+01,2.715093803405761719e+01,2.719047355651855469e+01,2.722622680664062500e+01,2.725915145874023438e+01,2.729011344909667969e+01,2.731980133056640625e+01,2.734866333007812500e+01,2.737692070007324219e+01,2.740462303161621094e+01,2.743165588378906250e+01,2.745783996582031250e+01,2.748290252685546875e+01,2.750658607482910156e+01,2.752862167358398438e+01,2.754875755310058594e+01,2.756679534912109375e+01,2.758256340026855469e+01,2.759594535827636719e+01,2.760688781738281250e+01,2.761535453796386719e+01,2.762137985229492188e+01,2.762504005432128906e+01,2.762641906738281250e+01,2.762565422058105469e+01,2.762290382385253906e+01,2.761831474304199219e+01,2.761207008361816406e+01,2.760434532165527344e+01,2.759530067443847656e+01,2.758512306213378906e+01,2.757394981384277344e+01,2.756194496154785156e+01
2.605128669738769531e+01,2.606103897094726562e+01,2.607105064392089844e+01,2.608131599426269531e+01,2.609180450439453125e+01,2.610250663757324219e+01,2.611340141296386719e+01,2.612446784973144531e+01,2.613569259643554688e+01,2.614706993103027344e+01,2.615857505798339844e+01,2.617023468017578125e+01,2.618205833435058594e+01,2.619406700134277344e+01,2.620634841918945312e+01,2.621899032592773438e+01,2.623215484619140625e+01,2.624605369567871094e+01,2.626101684570312500e+01,2.627748680114746094e+01,2.629608154296875000e+01,2.631766319274902344e+01,2.634347915649414062e+01,2.637526321411132812e+01,2.641555404663085938e+01,2.646821022033691406e+01,2.653953933715820312e+01,2.664115142822265625e+01,2.679372024536132812e+01,2.701754951477050781e+01,2.727453994750976562e+01,2.735556030273437500e+01,2.749271965026855469e+01,2.746383285522460938e+01,2.727906608581542969e+01,2.714533042907714844e+01,2.691972541809082031e+01,2.686517143249511719e+01,2.694119262695312500e+01,2.707127761840820312e+01,2.718144035339355469e+01,2.720764923095703125e+01,2.707534980773925781e+01,2.685795783996582031e+01,2.665332412719726562e+01,2.650835609436035156e+01,2.640751075744628906e+01,2.633750152587890625e+01,2.629061317443847656e+01,2.626192283630371094e+01,2.624828147888183594e+01,2.624774551391601562e+01,2.625915718078613281e+01,2.628176498413085938e+01,2.631501007080078125e+01,2.635832214355468750e+01,2.641101455688476562e+01,2.647214317321777344e+01,2.654051780700683594e+01,2.661463928222656250e+01,2.669269180297851562e+01,2.677258110046386719e+01,2.685205268859863281e+01,2.692878150939941406e+01,2.700065231323242188e+01,2.706596374511718750e+01,2.712369918823242188e+01,2.717363929748535156e+01,2.721640205383300781e+01,2.725317955017089844e+01,2.728553581237792969e+01,2.731502723693847656e+01,2.734298706054687500e+01,2.737036514282226562e+01,2.739772224426269531e+01,2.742526435852050781e+01,2.745292472839355469e+01,2.748044776916503906e+01,2.750747680664062500e+01,2.753361129760742188e+01,2.755843925476074219e+01,2.758157348632812500e+01,2.760269737243652344e+01,2.762151145935058594e+01,2.763780593872070312e+01,2.765142250061035156e+01,2.766228866577148438e+01,2.767037773132324219e+01,2.767571830749511719e+01,2.767841911315917969e+01,2.767860412597656250e+01,2.767643356323242188e+01,2.767209815979003906e+01,2.766578674316406250e+01,2.765772056579589844e+01,2.764810180664062500e+01,2.763713455200195312e+01,2.762501907348632812e+01,2.761192321777343750e+01,2.759802246093750000e+01
2.603971099853515625e+01,2.604963111877441406e+01,2.605983161926269531e+01,2.607028007507324219e+01,2.608096313476562500e+01,2.609185218811035156e+01,2.610292816162109375e+01,2.611415672302246094e+01,2.612551879882812500e+01,2.613699531555175781e+01,2.614854049682617188e+01,2.616015815734863281e+01,2.617183685302734375e+01,2.618358230590820312e+01,2.619542503356933594e+01,2.620742225646972656e+01,2.621968269348144531e+01,2.623235511779785156e+01,2.624568176269531250e+01,2.626000404357910156e+01,2.627584457397460938e+01,2.629392814636230469e+01,2.631533050537109375e+01,2.634169769287109375e+01,2.637557983398437500e+01,2.642107963562011719e+01,2.648494338989257812e+01,2.658070755004882812e+01,2.675924110412597656e+01,2.705641937255859375e+01,2.700559997558593750e+01,2.702410125732421875e+01,2.707178688049316406e+01,2.694708633422851562e+01,2.681341552734375000e+01,2.670447731018066406e+01,2.658846473693847656e+01,2.656038093566894531e+01,2.659858894348144531e+01,2.662645912170410156e+01,2.674973106384277344e+01,2.691991233825683594e+01,2.696742057800292969e+01,2.688303947448730469e+01,2.668608474731445312e+01,2.650307846069335938e+01,2.638042449951171875e+01,2.630187034606933594e+01,2.625265312194824219e+01,2.622417449951171875e+01,2.621181297302246094e+01,2.621319961547851562e+01,2.622721099853515625e+01,2.625331306457519531e+01,2.629118537902832031e+01,2.634042739868164062e+01,2.640044212341308594e+01,2.647030258178710938e+01,2.654874038696289062e+01,2.663405799865722656e+01,2.672411918640136719e+01,2.681636238098144531e+01,2.690783309936523438e+01,2.699539756774902344e+01,2.707601737976074219e+01,2.714715957641601562e+01,2.720731163024902344e+01,2.725628471374511719e+01,2.729525756835937500e+01,2.732646179199218750e+01,2.735256958007812500e+01,2.737614059448242188e+01,2.739917755126953125e+01,2.742296791076660156e+01,2.744811058044433594e+01,2.747467613220214844e+01,2.750233078002929688e+01,2.753059768676757812e+01,2.755883026123046875e+01,2.758643913269042969e+01,2.761281394958496094e+01,2.763743591308593750e+01,2.765984344482421875e+01,2.767968559265136719e+01,2.769667053222656250e+01,2.771060752868652344e+01,2.772139930725097656e+01,2.772904777526855469e+01,2.773358917236328125e+01,2.773515892028808594e+01,2.773390960693359375e+01,2.773006629943847656e+01,2.772386550903320312e+01,2.771554756164550781e+01,2.770537376403808594e+01,2.769358825683593750e+01,2.768042755126953125e+01,2.766612243652343750e+01,2.765087318420410156e+01,2.763487434387207031e+01
2.602751350402832031e+01,2.603760910034179688e+01,2.604799461364746094e+01,2.605864143371582031e+01,2.606952476501464844e+01,2.608061218261718750e+01,2.609187507629394531e+01,2.610328483581542969e+01,2.611479377746582031e+01,2.612637519836425781e+01,2.613796806335449219e+01,2.614955329895019531e+01,2.616108894348144531e+01,2.617254829406738281e+01,2.618392562866210938e+01,2.619521713256835938e+01,2.620647048950195312e+01,2.621775054931640625e+01,2.622918701171875000e+01,2.624099731445312500e+01,2.625350761413574219e+01,2.626721000671386719e+01,2.628294181823730469e+01,2.630208587646484375e+01,2.632728004455566406e+01,2.636434936523437500e+01,2.642708396911621094e+01,2.653154754638671875e+01,2.660623741149902344e+01,2.668761062622070312e+01,2.655879402160644531e+01,2.646129417419433594e+01,2.646104240417480469e+01,2.641016578674316406e+01,2.633768463134765625e+01,2.621247673034667969e+01,2.611503601074218750e+01,2.611902999877929688e+01,2.617598533630371094e+01,2.623787879943847656e+01,2.639437866210937500e+01,2.656539916992187500e+01,2.667096710205078125e+01,2.674109840393066406e+01,2.667794227600097656e+01,2.646361541748046875e+01,2.632379150390625000e+01,2.624568748474121094e+01,2.620071983337402344e+01,2.617641639709472656e+01,2.616750526428222656e+01,2.617200088500976562e+01,2.618939781188964844e+01,2.621976089477539062e+01,2.626319122314453125e+01,2.631957817077636719e+01,2.638844299316406250e+01,2.646891593933105469e+01,2.655962753295898438e+01,2.665874671936035156e+01,2.676385116577148438e+01,2.687190628051757812e+01,2.697915267944335938e+01,2.708128738403320312e+01,2.717378616333007812e+01,2.725259399414062500e+01,2.731506919860839844e+01,2.736087799072265625e+01,2.739222145080566406e+01,2.741321754455566406e+01,2.742859649658203125e+01,2.744254684448242188e+01,2.745802879333496094e+01,2.747664260864257812e+01,2.749884796142578125e+01,2.752430534362792969e+01,2.755224990844726562e+01,2.758172607421875000e+01,2.761175155639648438e+01,2.764140701293945312e+01,2.766989517211914062e+01,2.769647979736328125e+01,2.772059440612792969e+01,2.774175643920898438e+01,2.775963401794433594e+01,2.777399444580078125e+01,2.778472709655761719e+01,2.779182815551757812e+01,2.779538917541503906e+01,2.779556274414062500e+01,2.779260826110839844e+01,2.778676605224609375e+01,2.777835655212402344e+01,2.776768302917480469e+01,2.775505828857421875e+01,2.774077987670898438e+01,2.772512245178222656e+01,2.770835876464843750e+01,2.769070816040039062e+01,2.767237281799316406e+01
2.601469039916992188e+01,2.602496147155761719e+01,2.603553962707519531e+01,2.604639244079589844e+01,2.605748748779296875e+01,2.606879234313964844e+01,2.608027458190917969e+01,2.609187698364257812e+01,2.610356140136718750e+01,2.611527252197265625e+01,2.612695121765136719e+01,2.613852500915527344e+01,2.614995574951171875e+01,2.616116714477539062e+01,2.617210197448730469e+01,2.618271636962890625e+01,2.619296646118164062e+01,2.620282554626464844e+01,2.621231651306152344e+01,2.622147178649902344e+01,2.623040390014648438e+01,2.623930549621582031e+01,2.624859809875488281e+01,2.625910568237304688e+01,2.627305603027343750e+01,2.629760551452636719e+01,2.636291885375976562e+01,2.655735015869140625e+01,2.651062202453613281e+01,2.625293350219726562e+01,2.615532875061035156e+01,2.592903518676757812e+01,2.573636054992675781e+01,2.582918357849121094e+01,2.583004379272460938e+01,2.570969963073730469e+01,2.558881759643554688e+01,2.559523010253906250e+01,2.560500907897949219e+01,2.568571472167968750e+01,2.584742927551269531e+01,2.606632041931152344e+01,2.631868171691894531e+01,2.646421241760253906e+01,2.647665786743164062e+01,2.632571220397949219e+01,2.622131729125976562e+01,2.616573905944824219e+01,2.613470649719238281e+01,2.611862182617187500e+01,2.611462211608886719e+01,2.612272834777832031e+01,2.614391899108886719e+01,2.617924690246582031e+01,2.622940254211425781e+01,2.629455184936523438e+01,2.637430763244628906e+01,2.646772384643554688e+01,2.657337570190429688e+01,2.668932723999023438e+01,2.681308746337890625e+01,2.694131088256835938e+01,2.706956481933593750e+01,2.719209480285644531e+01,2.730210494995117188e+01,2.739254188537597656e+01,2.745801162719726562e+01,2.749725341796875000e+01,2.751439285278320312e+01,2.751737022399902344e+01,2.751482963562011719e+01,2.751367568969726562e+01,2.751811790466308594e+01,2.752979087829589844e+01,2.754854774475097656e+01,2.757315635681152344e+01,2.760202789306640625e+01,2.763353347778320312e+01,2.766617965698242188e+01,2.769868278503417969e+01,2.772997856140136719e+01,2.775914573669433594e+01,2.778545379638671875e+01,2.780832099914550781e+01,2.782732582092285156e+01,2.784220504760742188e+01,2.785284423828125000e+01,2.785925483703613281e+01,2.786158752441406250e+01,2.786006736755371094e+01,2.785500335693359375e+01,2.784675407409667969e+01,2.783571243286132812e+01,2.782226181030273438e+01,2.780677413940429688e+01,2.778962707519531250e+01,2.777112770080566406e+01,2.775158309936523438e+01,2.773124313354492188e+01,2.771034622192382812e+01
2.600122261047363281e+01,2.601168251037597656e+01,2.602246284484863281e+01,2.603353309631347656e+01,2.604486465454101562e+01,2.605640792846679688e+01,2.606812667846679688e+01,2.607996368408203125e+01,2.609186553955078125e+01,2.610375785827636719e+01,2.611556243896484375e+01,2.612720680236816406e+01,2.613859748840332031e+01,2.614963912963867188e+01,2.616023635864257812e+01,2.617026901245117188e+01,2.617963981628417969e+01,2.618823242187500000e+01,2.619591522216796875e+01,2.620259284973144531e+01,2.620811843872070312e+01,2.621236228942871094e+01,2.621521949768066406e+01,2.621665954589843750e+01,2.621709442138671875e+01,2.621849822998046875e+01,2.622743988037109375e+01,2.624205780029296875e+01,2.613448524475097656e+01,2.583310699462890625e+01,2.544240570068359375e+01,2.522489356994628906e+01,2.519304084777832031e+01,2.534976959228515625e+01,2.538426780700683594e+01,2.530753517150878906e+01,2.515867996215820312e+01,2.509182167053222656e+01,2.507278060913085938e+01,2.513467216491699219e+01,2.525895118713378906e+01,2.546895408630371094e+01,2.578346443176269531e+01,2.605268669128417969e+01,2.613118553161621094e+01,2.610470581054687500e+01,2.608725357055664062e+01,2.607166481018066406e+01,2.605955696105957031e+01,2.605195808410644531e+01,2.605181121826171875e+01,2.606266021728515625e+01,2.608760070800781250e+01,2.612882041931152344e+01,2.618751716613769531e+01,2.626392936706542969e+01,2.635747146606445312e+01,2.646689605712890625e+01,2.659048843383789062e+01,2.672630882263183594e+01,2.687218475341796875e+01,2.702523994445800781e+01,2.718101310729980469e+01,2.733265113830566406e+01,2.747048568725585938e+01,2.758198356628417969e+01,2.765417671203613281e+01,2.768148040771484375e+01,2.767226791381835938e+01,2.764354324340820312e+01,2.761159896850585938e+01,2.758754920959472656e+01,2.757672882080078125e+01,2.757996749877929688e+01,2.759539604187011719e+01,2.762010955810546875e+01,2.765114212036132812e+01,2.768589782714843750e+01,2.772229385375976562e+01,2.775865364074707031e+01,2.779362297058105469e+01,2.782609176635742188e+01,2.785517120361328125e+01,2.788016510009765625e+01,2.790055465698242188e+01,2.791603851318359375e+01,2.792649841308593750e+01,2.793201065063476562e+01,2.793276596069335938e+01,2.792911148071289062e+01,2.792144966125488281e+01,2.791027450561523438e+01,2.789606475830078125e+01,2.787931632995605469e+01,2.786049079895019531e+01,2.784002113342285156e+01,2.781828498840332031e+01,2.779560661315917969e+01,2.777229690551757812e+01,2.774857139587402344e+01
2.598710250854492188e+01,2.599775695800781250e+01,2.600875473022460938e+01,2.602007293701171875e+01,2.603165054321289062e+01,2.604347610473632812e+01,2.605547714233398438e+01,2.606759262084960938e+01,2.607976341247558594e+01,2.609189796447753906e+01,2.610391426086425781e+01,2.611570930480957031e+01,2.612717819213867188e+01,2.613817977905273438e+01,2.614857482910156250e+01,2.615823173522949219e+01,2.616694641113281250e+01,2.617454528808593750e+01,2.618080329895019531e+01,2.618544578552246094e+01,2.618816566467285156e+01,2.618855857849121094e+01,2.618603324890136719e+01,2.617980766296386719e+01,2.616859436035156250e+01,2.614999008178710938e+01,2.611816787719726562e+01,2.605683708190917969e+01,2.593251991271972656e+01,2.570547676086425781e+01,2.539393806457519531e+01,2.518127250671386719e+01,2.496032714843750000e+01,2.483030509948730469e+01,2.470021247863769531e+01,2.478861808776855469e+01,2.487511062622070312e+01,2.481108665466308594e+01,2.475449752807617188e+01,2.477430725097656250e+01,2.491310119628906250e+01,2.506615829467773438e+01,2.533736419677734375e+01,2.564142227172851562e+01,2.586699295043945312e+01,2.596899414062500000e+01,2.597694396972656250e+01,2.598507881164550781e+01,2.598238945007324219e+01,2.597596549987792969e+01,2.597493553161621094e+01,2.598637771606445312e+01,2.601516723632812500e+01,2.606421852111816406e+01,2.613479995727539062e+01,2.622675704956054688e+01,2.633876228332519531e+01,2.646856117248535156e+01,2.661342239379882812e+01,2.677099418640136719e+01,2.694021797180175781e+01,2.712055778503417969e+01,2.730944824218750000e+01,2.750082588195800781e+01,2.768445396423339844e+01,2.784173774719238281e+01,2.793695259094238281e+01,2.794130706787109375e+01,2.787941551208496094e+01,2.779471206665039062e+01,2.771604728698730469e+01,2.765914535522460938e+01,2.762910270690917969e+01,2.762368583679199219e+01,2.763739204406738281e+01,2.766431808471679688e+01,2.769949913024902344e+01,2.773917770385742188e+01,2.778067016601562500e+01,2.782200241088867188e+01,2.786162185668945312e+01,2.789822387695312500e+01,2.793074035644531250e+01,2.795832061767578125e+01,2.798036003112792969e+01,2.799649620056152344e+01,2.800663185119628906e+01,2.801090621948242188e+01,2.800962257385253906e+01,2.800324249267578125e+01,2.799234580993652344e+01,2.797755050659179688e+01,2.795950508117675781e+01,2.793883323669433594e+01,2.791609191894531250e+01,2.789179420471191406e+01,2.786636924743652344e+01,2.784019470214843750e+01,2.781358337402343750e+01,2.778677558898925781e+01
2.597231674194335938e+01,2.598318672180175781e+01,2.599442291259765625e+01,2.600600433349609375e+01,2.601788330078125000e+01,2.603001976013183594e+01,2.604234504699707031e+01,2.605480384826660156e+01,2.606730842590332031e+01,2.607977676391601562e+01,2.609209823608398438e+01,2.610416603088378906e+01,2.611583328247070312e+01,2.612697029113769531e+01,2.613737678527832031e+01,2.614689254760742188e+01,2.615527534484863281e+01,2.616228675842285156e+01,2.616762542724609375e+01,2.617093658447265625e+01,2.617177581787109375e+01,2.616957092285156250e+01,2.616355323791503906e+01,2.615258598327636719e+01,2.613493156433105469e+01,2.610770606994628906e+01,2.606596565246582031e+01,2.600171661376953125e+01,2.590496826171875000e+01,2.576930046081542969e+01,2.559995079040527344e+01,2.541607284545898438e+01,2.527840614318847656e+01,2.508746719360351562e+01,2.494705390930175781e+01,2.499001502990722656e+01,2.498571968078613281e+01,2.477293014526367188e+01,2.475668334960937500e+01,2.485471343994140625e+01,2.497581291198730469e+01,2.503314971923828125e+01,2.524385833740234375e+01,2.549000740051269531e+01,2.575919914245605469e+01,2.586900138854980469e+01,2.591856765747070312e+01,2.592426490783691406e+01,2.590246009826660156e+01,2.588286018371582031e+01,2.587452507019042969e+01,2.588475418090820312e+01,2.591899299621582031e+01,2.598019027709960938e+01,2.606913375854492188e+01,2.618465614318847656e+01,2.632368850708007812e+01,2.648175430297851562e+01,2.665285110473632812e+01,2.683080291748046875e+01,2.701663589477539062e+01,2.721793746948242188e+01,2.743779945373535156e+01,2.767334365844726562e+01,2.792265892028808594e+01,2.819030189514160156e+01,2.839264869689941406e+01,2.832379722595214844e+01,2.814065933227539062e+01,2.796376228332519531e+01,2.781700325012207031e+01,2.771774101257324219e+01,2.766755867004394531e+01,2.765679168701171875e+01,2.767309761047363281e+01,2.770601272583007812e+01,2.774807929992675781e+01,2.779456138610839844e+01,2.784250450134277344e+01,2.788990020751953125e+01,2.793513298034667969e+01,2.797675323486328125e+01,2.801343345642089844e+01,2.804412078857421875e+01,2.806807136535644531e+01,2.808486175537109375e+01,2.809442901611328125e+01,2.809697723388671875e+01,2.809297752380371094e+01,2.808307266235351562e+01,2.806807136535644531e+01,2.804879570007324219e+01,2.802607727050781250e+01,2.800070762634277344e+01,2.797336769104003906e+01,2.794465446472167969e+01,2.791505241394042969e+01,2.788497161865234375e+01,2.785474395751953125e+01,2.782459640502929688e+01
